,ALL,WMO ID,NAME,LON,NOMINAL SAMPLING INTERVAL,ELEVATION,STATE,LAT,N HOURS OFFSET FROM GMT,ID,NYEARS,START,END,nyearsg,mev_10,gev_10,mev_20,gev_20,mev_50,gev_50,mev_100,gev_100
1509,USC00413642  33.7952  -96.8530  220.1 TX GORDONVILLE                                                                               15    -6,     ,GORDONVILLE                                                                      ,-96.853,15,220.1,TX,33.7952,-6,USC00413642,68.0,1942.0,2013.0,46,142.4077704290155,128.20778208655895,172.13034522031862,149.64022458031326,214.60784903444997,178.82858840460864,249.66180004104214,201.82350062561093
1510,USC00413686  30.7188  -97.3211  169.2 TX GRANGER DAM                                                                               15    -6,     ,GRANGER DAM                                                                      ,-97.3211,15,169.2,TX,30.7188,-6,USC00413686,38.0,1980.0,2017.0,17,140.9012300808049,127.08513753857235,168.7223205586367,152.107200219121,208.02942655613077,189.0313211274558,239.95375474446365,220.49761822544923
1511,USC00413691  32.9506  -97.0553  178.3 TX GRAPEVINE DAM                                                                             15    -6,     ,GRAPEVINE DAM                                                                    ,-97.0553,15,178.3,TX,32.9506,-6,USC00413691,69.0,1949.0,2017.0,46,123.75576375698168,112.36845549996653,148.8634305241434,131.88557652908435,185.67169465455805,160.44444999539618,216.5017830813484,184.58257837920968
1512,USC00413771  31.5252  -96.5305  141.7 TX GROESBECK 2                                                                               15    -6,     ,GROESBECK 2                                                                      ,-96.5305,15,141.7,TX,31.5252,-6,USC00413771,41.0,1977.0,2017.0,18,135.26356527925694,120.90529266541091,158.09616671054582,131.85495281013584,189.49778971947248,143.89662200814172,214.4420668293623,151.57035183619874
1513,USC00414098  34.8172 -102.4002 1164.3 TX HEREFORD                                                                                  15    -6,     ,HEREFORD                                                                         ,-102.4002,15,1164.3,TX,34.8172,-6,USC00414098,63.0,1955.0,2017.0,36,78.2513569722473,75.12633201465991,98.47828312429789,94.2146868324044,135.085703900109,127.73103409271994,170.01784852744308,161.52728220136112
1514,USC00414257  33.5841  -95.8994  202.4 TX HONEY GROVE                                                                               15    -6,     ,HONEY GROVE                                                                      ,-95.8994,15,202.4,TX,33.5841,-6,USC00414257,70.0,1944.0,2017.0,50,149.168489473759,144.3265929997571,175.83742874125844,165.47498528509036,213.05030783259136,193.94057540414377,242.99594046624833,216.10895252257598
1515,USC00414375  30.0627  -99.5050  612.6 TX HUNT 10 W                                                                                 15    -6,     ,HUNT 10 W                                                                        ,-99.505,15,612.6,TX,30.0627,-6,USC00414375,42.0,1976.0,2017.0,27,125.58332815115062,151.40702483596348,156.61693481129322,191.6369133859565,206.3438196834894,257.37891830644776,252.45728131247725,319.2373732305732
1516,USC00414476  31.9808  -97.8731  274.9 TX IREDELL                                                                                   15    -6,     ,IREDELL                                                                          ,-97.8731,15,274.9,TX,31.9808,-6,USC00414476,54.0,1963.0,2017.0,31,121.48903242808774,119.22941030537714,145.5860892634957,142.64102883654374,179.1508710115604,177.32443564598856,206.09457903864026,206.99448461591155
1517,USC00414517  33.2205  -98.1561  329.8 TX JACKSBORO                                                                                 15    -6,     ,JACKSBORO                                                                        ,-98.1561,15,329.8,TX,33.2205,-6,USC00414517,53.0,1940.0,2017.0,41,124.66180030820264,110.90256702612373,149.75677648753398,131.6346003690997,184.82763978733857,161.62417124775516,213.1674067239109,186.68830061926943
1518,USC00414570  33.2544 -100.5724  612.6 TX JAYTON                                                                                    15    -6,     ,JAYTON                                                                           ,-100.5724,15,612.6,TX,33.2544,-6,USC00414570,78.0,1940.0,2017.0,53,106.35366396309642,96.5497965633059,130.31351218155882,113.64414682664577,165.43724159666132,138.3283210868753,195.03147068528781,158.92304661785863
1520,USC00414670  30.4452  -99.8044  532.5 TX JUNCTION 4SSW                                                                             15    -6,     ,JUNCTION 4SSW                                                                    ,-99.8044,15,532.5,TX,30.4452,-6,USC00414670,77.0,1940.0,2017.0,53,106.20701595764574,93.65382793253102,128.29525163133138,112.48647501956329,159.88586670314925,141.73964587277362,185.82048760383677,167.94469921409967
1521,USC00414679  33.1167  -97.3000  198.1 TX JUSTIN 2 N                                                                                15    -6,     ,JUSTIN 2 N                                                                       ,-97.3,15,198.1,TX,33.1167,-6,USC00414679,64.0,1954.0,2017.0,44,135.75238021867753,128.18615910045926,163.1757638056478,145.95814209913974,201.869607126781,168.22671198444698,233.3408813004859,184.38649576780188
1523,USC00414880  34.3708 -101.7483 1060.7 TX KRESS                                                                                     15    -6,     ,KRESS                                                                            ,-101.7483,15,1060.7,TX,34.3708,-6,USC00414880,78.0,1940.0,2017.0,67,93.95762655551762,82.24182884477798,116.05908370714333,95.77581537913545,149.16984487536732,114.08459051848133,177.41973770367107,128.41395656813665
1524,USC00414920  28.9838  -99.8684  238.4 TX LA PRYOR                                                                                  15    -6,     ,LA PRYOR                                                                         ,-99.8684,15,238.4,TX,28.9838,-6,USC00414920,75.0,1940.0,2017.0,47,137.77633867906817,137.87431674526982,175.1646684578406,172.81088334573337,232.07054639118417,227.13484159117797,280.97964943010606,275.84729735793104
1525,USC00414972  33.2250  -97.8316  265.2 TX LAKE BRIDGEPORT DAM                                                                       15    -6,     ,LAKE BRIDGEPORT DAM                                                              ,-97.8316,15,265.2,TX,33.225,-6,USC00414972,71.0,1946.0,2017.0,48,118.33729314551783,109.35884862490856,141.45901018150855,128.1042936710462,174.22115829723518,154.5216859719204,201.35860071876368,176.0437780352586
1526,USC00414975  33.7411  -95.9216  161.5 TX LAKE CROCKETT                                                                             15    -6,     ,LAKE CROCKETT                                                                    ,-95.9216,15,161.5,TX,33.7411,-6,USC00414975,45.0,1973.0,2017.0,25,135.8762153659341,141.493915574345,159.35711795210133,161.60396729118582,191.51325503951483,187.5357784065681,216.9294336707779,206.8953727602679
1527,USC00414982  33.7542  -99.1442  355.7 TX LAKE KEMP                                                                                 15    -6,     ,LAKE KEMP                                                                        ,-99.1442,15,355.7,TX,33.7542,-6,USC00414982,44.0,1974.0,2017.0,23,108.61592242139494,103.8624108054082,130.68363960425458,125.03564165771859,162.31189118629308,156.52735860019163,188.40112528423572,183.57121092261173
1528,USC00415048  29.8097 -101.5604  393.2 TX LANGTRY                                                                                   15    -6,     ,LANGTRY                                                                          ,-101.5604,15,393.2,TX,29.8097,-6,USC00415048,73.0,1942.0,2017.0,58,97.25153582485218,101.79496900277599,126.75232529885845,132.14159356854546,179.13465972924052,182.95676959619135,235.65398247455303,231.90910995707506
1529,USC00415094  33.0352  -96.4861  155.4 TX LAVON DAM                                                                                 15    -6,     ,LAVON DAM                                                                        ,-96.4861,15,155.4,TX,33.0352,-6,USC00415094,68.0,1949.0,2017.0,35,130.9785343177712,129.84077698768155,154.0246686908762,146.46527657355807,185.90999165512542,166.85356639244293,211.39877250838003,181.33748177828926
1530,USC00415113  29.7393  -99.7612  494.4 TX LEAKEY                                                                                    15    -6,     ,LEAKEY                                                                           ,-99.7612,15,494.4,TX,29.7393,-6,USC00415113,75.0,1940.0,2017.0,42,140.75574549780353,144.6417524695594,173.58551979167305,173.3236091900498,222.86044026086446,214.00334649142897,265.49901439055236,247.35300685813843
1531,USC00415192  33.0694  -97.0094  169.5 TX LEWISVILLE DAM                                                                            15    -6,     ,LEWISVILLE DAM                                                                   ,-97.0094,15,169.5,TX,33.0694,-6,USC00415192,53.0,1964.0,2017.0,27,143.12009839687872,119.74662618932904,177.30060961640606,136.85704583038233,225.59830904435395,158.671480234628,264.898376503679,174.77539461810215
1532,USC00415193  30.4065  -97.0134  128.9 TX LEXINGTON                                                                                 15    -6,     ,LEXINGTON                                                                        ,-97.0134,15,128.9,TX,30.4065,-6,USC00415193,78.0,1940.0,2017.0,56,143.6729060359215,121.3629428524439,172.00397429198168,135.04471007841414,212.42044589484857,151.45663803120618,245.79052929148602,162.86228993772275
